gene,comparison_experiment_count,sample,pearson_r,voxel_count,pearson_r_brain,voxel_count_brain,pearson_r_atlas_regions,atlas_region_count,pearson_r_real_data,voxel_count_real_data,pearson_r_interpolated_only,voxel_count_interpolated_only,reference_experiment_ids,comparison_experiment_ids,excluded_experiment_id,seed
Cacna2d1,1,90,0.5811404,1295040,0.45289028,511377,0.8801257,698,0.44480067,56184,0.45376974,455193,"[78544957, 78544959, 78544963, 78544965, 78557703, 78557705, 78557707, 78557709, 78557711, 79707526, 79707530, 80409515, 80409517, 80409519, 80409521]",[79707760],78544983.0,20260812
Cacna2d1,1,91,0.6536118,1295040,0.56154656,511377,0.8972485,698,0.54466105,63435,0.56391585,447942,"[72119649, 78544957, 78544959, 78544963, 78544965, 78544981, 78557703, 78557705, 78557709, 78557711, 79707516, 79707530, 79707532, 80409515, 80409521]",[78544953],78544983.0,20260812
Cacna2d1,1,92,0.5595654,1295040,0.43409193,511377,0.86882913,698,0.44129968,57293,0.43307287,454084,"[78544953, 78544959, 78544961, 78544963, 78544965, 78544979, 78544981, 78557709, 78557711, 79707516, 79707526, 79707532, 79707760, 80409519, 80409521]",[78544955],78544983.0,20260812
Cacna2d1,1,93,0.64068663,1295040,0.5451414,511377,0.8992447,698,0.5355521,63215,0.54614097,448162,"[72119649, 78544953, 78544959, 78544961, 78544965, 78544979, 78544981, 78557705, 78557711, 79707516, 79707530, 79707532, 79707760, 80409519, 80409521]",[78557703],78544983.0,20260812
Cacna2d1,1,94,0.5898746,1295040,0.4728298,511377,0.87850523,698,0.4738465,57314,0.47269392,454063,"[72119649, 75042246, 78544953, 78544955, 78544957, 78544961, 78544963, 78544981, 78557703, 78557707, 78557711, 79707530, 79707532, 80409519, 80409521]",[80409517],78544983.0,20260812
Cacna2d1,1,95,0.5237901,1295040,0.3854943,511377,0.80030733,698,0.39338985,61233,0.38442534,450144,"[78544955, 78544957, 78544963, 78544965, 78544979, 78557703, 78557707, 78557709, 78557711, 79707516, 79707532, 79707760, 80409515, 80409517, 80409519]",[80409521],78544983.0,20260812
Cacna2d1,1,96,0.5747638,1295040,0.46101114,511377,0.8797079,698,0.47498304,54287,0.4590261,457090,"[72119649, 75042246, 78544961, 78544963, 78544965, 78544979, 78544981, 78557703, 78557705, 78557707, 78557709, 78557711, 79707532, 80409515, 80409519]",[78544959],78544983.0,20260812
Cacna2d1,1,97,0.5962272,1295040,0.49210453,511377,0.8893248,698,0.487923,58382,0.49269032,452995,"[78544953, 78544955, 78544957, 78544961, 78544963, 78544965, 78557705, 78557709, 79707516, 79707526, 79707530, 80409515, 80409517, 80409519, 80409521]",[78557711],78544983.0,20260812
Cacna2d1,1,98,0.61419404,1295040,0.5290252,511377,0.8723464,698,0.5009481,59309,0.53384656,452068,"[78544955, 78544957, 78544961, 78544963, 78544965, 78544979, 78544981, 78557703, 78557705, 79707516, 79707532, 79707760, 80409515, 80409517, 80409519]",[72119649],78544983.0,20260812
Cacna2d1,1,99,0.66177356,1295040,0.57435614,511377,0.9154019,698,0.5495422,63215,0.5778688,448162,"[72119649, 75042246, 78544953, 78544955, 78544959, 78544961, 78544963, 78544965, 78544979, 78557709, 79707516, 79707530, 79707532, 79707760, 80409517]",[78557703],78544983.0,20260812
Cacna2d1,2,0,0.7352588,1295040,0.6377902,511377,0.9411042,698,0.6271949,113165,0.6407246,398212,"[75042246, 78544953, 78544955, 78544959, 78544961, 78544963, 78544965, 78544979, 78557707, 78557709, 79707532, 79707760, 80409515, 80409519, 80409521]","[78557703, 80409517]",78544983.0,20260812
Cacna2d1,2,1,0.6982271,1295040,0.583632,511377,0.9319233,698,0.5862968,105449,0.5827857,405928,"[72119649, 75042246, 78544953, 78544955, 78544957, 78544965, 78544979, 78544981, 78557705, 78557709, 78557711, 79707516, 79707526, 79707760, 80409521]","[78544959, 80409517]",78544983.0,20260812
Cacna2d1,2,2,0.68245685,1295040,0.54985595,511377,0.91283315,698,0.5391487,107230,0.5527831,404147,"[72119649, 75042246, 78544953, 78544957, 78544959, 78544963, 78544965, 78544979, 78557709, 78557711, 79707532, 79707760, 80409517, 80409519, 80409521]","[78544981, 79707530]",78544983.0,20260812
Cacna2d1,2,3,0.7015296,1295040,0.58334064,511377,0.9191489,698,0.5873039,110916,0.5822507,400461,"[75042246, 78544955, 78544957, 78544959, 78544965, 78544979, 78557703, 78557705, 78557711, 79707516, 79707526, 79707532, 80409517, 80409519, 80409521]","[78557707, 79707530]",78544983.0,20260812
Cacna2d1,2,4,0.6101676,1295040,0.45826536,511377,0.78398097,698,0.46843868,106108,0.45565832,405269,"[75042246, 78544953, 78544955, 78544959, 78544979, 78557703, 78557705, 78557707, 78557709, 78557711, 79707516, 79707526, 79707532, 79707760, 80409519]","[78544957, 78544961]",78544983.0,20260812
Cacna2d1,2,5,0.74790263,1295040,0.6468944,511377,0.90832055,698,0.6801866,110110,0.63763964,401267,"[78544953, 78544957, 78544959, 78544961, 78544963, 78544965, 78544981, 78557709, 78557711, 79707526, 79707530, 79707532, 79707760, 80409515, 80409517]","[75042246, 79707516]",78544983.0,20260812
Cacna2d1,2,6,0.72438294,1295040,0.62698805,511377,0.94264996,698,0.6235366,108297,0.62794614,403080,"[72119649, 75042246, 78544953, 78544959, 78544963, 78544979, 78544981, 78557703, 78557705, 79707526, 79707530, 79707532, 79707760, 80409515, 80409519]","[78544965, 78557711]",78544983.0,20260812
Cacna2d1,2,7,0.72624934,1295040,0.62470573,511377,0.9295095,698,0.6105715,110790,0.62852836,400587,"[72119649, 78544955, 78544957, 78544961, 78544979, 78557703, 78557705, 78557711, 79707516, 79707530, 79707532, 79707760, 80409517, 80409519, 80409521]","[78544953, 78544959]",78544983.0,20260812
Cacna2d1,2,8,0.686819,1295040,0.56381243,511377,0.9208268,698,0.5589253,104301,0.56482065,407076,"[72119649, 75042246, 78544953, 78544957, 78544961, 78544963, 78557703, 78557707, 78557709, 78557711, 79707526, 79707530, 79707532, 80409515, 80409521]","[78544959, 79707760]",78544983.0,20260812
Cacna2d1,2,9,0.72358257,1295040,0.6206096,511377,0.949513,698,0.6100496,114254,0.62372136,397123,"[75042246, 78544955, 78544957, 78544959, 78544979, 78544981, 78557705, 78557709, 78557711, 79707516, 79707526, 79707530, 80409515, 80409517, 80409521]","[78544953, 78557707]",78544983.0,20260812
Cacna2d1,2,10,0.71726346,1295040,0.6210807,511377,0.91097194,698,0.61145216,109705,0.6241606,401672,"[75042246, 78544953, 78544955, 78544957, 78544959, 78544961, 78544963, 78544965, 78544979, 78557707, 79707530, 79707532, 79707760, 80409515, 80409519]","[72119649, 80409517]",78544983.0,20260812
Cacna2d1,2,11,0.6881939,1295040,0.5712495,511377,0.92554057,698,0.5455699,110815,0.5785606,400562,"[72119649, 78544955, 78544961, 78544963, 78544965, 78544979, 78557703, 78557705, 78557707, 78557711, 79707516, 79707530, 80409515, 80409517, 80409519]","[78544953, 78544981]",78544983.0,20260812
Cacna2d1,2,12,0.71322244,1295040,0.6078949,511377,0.9378838,698,0.61449057,108476,0.60607004,402901,"[75042246, 78544957, 78544959, 78544963, 78544965, 78557705, 78557707, 78557709, 78557711, 79707516, 79707526, 79707532, 79707760, 80409515, 80409519]","[78544979, 80409517]",78544983.0,20260812
Cacna2d1,2,13,0.70065856,1295040,0.59699893,511377,0.90843594,698,0.5884149,109683,0.59957623,401694,"[75042246, 78544955, 78544959, 78544963, 78544965, 78544981, 78557703, 78557705, 78557709, 78557711, 79707516, 79707526, 79707530, 80409515, 80409517]","[72119649, 78544961]",78544983.0,20260812
Cacna2d1,2,14,0.7000954,1295040,0.58389425,511377,0.9281863,698,0.5890008,105745,0.58245873,405632,"[72119649, 75042246, 78544957, 78544961, 78544963, 78544965, 78544981, 78557703, 78557705, 78557707, 79707516, 79707530, 79707532, 80409519, 80409521]","[78544959, 80409515]",78544983.0,20260812
Cacna2d1,2,15,0.72738004,1295040,0.63529015,511377,0.9213204,698,0.6565989,111530,0.62944555,399847,"[72119649, 75042246, 78544953, 78544959, 78544961, 78544965, 78544981, 78557705, 78557711, 79707516, 79707530, 79707532, 79707760, 80409515, 80409521]","[78544963, 78544979]",78544983.0,20260812
Cacna2d1,2,16,0.74059427,1295040,0.6429317,511377,0.92631775,698,0.6573005,118858,0.6383052,392519,"[75042246, 78544953, 78544957, 78544959, 78544963, 78544979, 78544981, 78557705, 78557709, 79707526, 79707532, 80409515, 80409517, 80409519, 80409521]","[78557703, 79707516]",78544983.0,20260812
Cacna2d1,2,17,0.7108673,1295040,0.5874199,511377,0.917288,698,0.5803972,108572,0.58926606,402805,"[75042246, 78544955, 78544957, 78544959, 78544961, 78544963, 78544979, 78544981, 78557703, 78557705, 78557707, 79707532, 80409515, 80409517, 80409521]","[79707530, 79707760]",78544983.0,20260812
Cacna2d1,2,18,0.7202914,1295040,0.6275694,511377,0.9347393,698,0.6186225,110783,0.6304282,400594,"[78544955, 78544957, 78544959, 78544961, 78544979, 78557703, 78557707, 78557709, 78557711, 79707516, 79707526, 79707530, 79707760, 80409515, 80409519]","[72119649, 78557705]",78544983.0,20260812
Cacna2d1,2,19,0.577906,1295040,0.4144501,511377,0.7128777,698,0.40156323,103831,0.41786394,407546,"[72119649, 75042246, 78544953, 78544959, 78544961, 78544965, 78544979, 78557709, 79707516, 79707526, 79707530, 79707760, 80409515, 80409517, 80409521]","[78544957, 78544981]",78544983.0,20260812
Cacna2d1,2,20,0.7082584,1295040,0.58389515,511377,0.9131246,698,0.5790241,108572,0.5851736,402805,"[75042246, 78544953, 78544957, 78544959, 78544981, 78557703, 78557705, 78557709, 78557711, 79707516, 79707526, 80409515, 80409517, 80409519, 80409521]","[79707530, 79707760]",78544983.0,20260812
Cacna2d1,2,21,0.723934,1295040,0.6240445,511377,0.94735175,698,0.6197217,114193,0.6251587,397184,"[72119649, 75042246, 78544953, 78544955, 78544959, 78544961, 78544979, 78557705, 79707516, 79707526, 79707530, 79707760, 80409517, 80409519, 80409521]","[78557703, 78557707]",78544983.0,20260812
Cacna2d1,2,22,0.6888253,1295040,0.56283253,511377,0.92287946,698,0.5534142,105632,0.56526446,405745,"[72119649, 78544953, 78544955, 78544959, 78544963, 78544965, 78544979, 78557703, 78557705, 78557707, 78557711, 79707516, 79707530, 80409515, 80409517]","[78557709, 79707760]",78544983.0,20260812
Cacna2d1,2,23,0.69199914,1295040,0.5706398,511377,0.93131185,698,0.5695891,103357,0.57076687,408020,"[78544953, 78544955, 78544961, 78544963, 78544979, 78544981, 78557703, 78557707, 79707526, 79707530, 79707532, 80409515, 80409517, 80409519, 80409521]","[78544959, 78557709]",78544983.0,20260812
Cacna2d1,2,24,0.69491166,1295040,0.56757796,511377,0.89289546,698,0.5533508,113009,0.5717509,398368,"[72119649, 75042246, 78544953, 78544959, 78544961, 78544963, 78544979, 78557703, 78557709, 78557711, 79707516, 79707530, 79707760, 80409515, 80409517]","[79707526, 80409519]",78544983.0,20260812
Cacna2d1,2,25,0.6170641,1295040,0.46225253,511377,0.8165159,698,0.46605325,106371,0.4612365,405006,"[75042246, 78544953, 78544959, 78544961, 78544963, 78544979, 78557705, 78557709, 78557711, 79707516, 79707526, 79707530, 79707760, 80409515, 80409521]","[78544955, 78544957]",78544983.0,20260812
Cacna2d1,2,26,0.76184314,1295040,0.6604049,511377,0.94112104,698,0.6772894,112677,0.65522206,398700,"[72119649, 78544953, 78544957, 78544959, 78544961, 78544963, 78544979, 78557711, 79707516, 79707526, 79707532, 80409515, 80409517, 80409519, 80409521]","[75042246, 79707530]",78544983.0,20260812
Cacna2d1,2,27,0.7183049,1295040,0.6068393,511377,0.9403318,698,0.591727,105025,0.6107584,406352,"[72119649, 75042246, 78544955, 78544957, 78544959, 78544961, 78544963, 78557703, 78557707, 78557711, 79707516, 79707526, 79707760, 80409517, 80409521]","[78544965, 78557709]",78544983.0,20260812
Cacna2d1,2,28,0.672208,1295040,0.53483254,511377,0.90276873,698,0.5231324,110709,0.53802717,400668,"[72119649, 75042246, 78544955, 78544957, 78544961, 78544963, 78544965, 78544981, 78557703, 78557705, 78557707, 79707516, 79707530, 79707532, 80409517]","[79707760, 80409521]",78544983.0,20260812
Cacna2d1,2,29,0.68485487,1295040,0.56299114,511377,0.9024561,698,0.56201816,112789,0.5632445,398588,"[72119649, 75042246, 78544955, 78544957, 78544959, 78544963, 78544979, 78557703, 78557707, 78557709, 78557711, 79707526, 79707530, 80409515, 80409519]","[78557705, 80409521]",78544983.0,20260812
Cacna2d1,2,30,0.73999274,1295040,0.6319001,511377,0.9504106,698,0.64553034,109448,0.6271933,401929,"[72119649, 75042246, 78544953, 78544957, 78544963, 78544965, 78544981, 78557707, 78557709, 78557711, 79707516, 79707526, 79707530, 79707760, 80409515]","[78557703, 79707532]",78544983.0,20260812
Cacna2d1,2,31,0.72755545,1295040,0.6134112,511377,0.93356127,698,0.6120616,109949,0.6137879,401428,"[78544953, 78544955, 78544957, 78544961, 78544965, 78544979, 78557703, 78557707, 79707516, 79707526, 79707532, 79707760, 80409515, 80409519, 80409521]","[79707530, 80409517]",78544983.0,20260812
Cacna2d1,2,32,0.7192669,1295040,0.6090872,511377,0.934077,698,0.60829836,110571,0.60933024,400806,"[72119649, 78544953, 78544955, 78544957, 78544959, 78544979, 78544981, 78557703, 78557707, 79707532, 79707760, 80409515, 80409517, 80409519, 80409521]","[78557711, 79707530]",78544983.0,20260812
Cacna2d1,2,33,0.67332184,1295040,0.5472728,511377,0.92197055,698,0.5552206,108913,0.54504544,402464,"[72119649, 75042246, 78544957, 78544961, 78544963, 78544981, 78557703, 78557709, 78557711, 79707516, 79707530, 79707760, 80409517, 80409519, 80409521]","[78544955, 78557707]",78544983.0,20260812
Cacna2d1,2,34,0.73808444,1295040,0.6309831,511377,0.9267629,698,0.6500767,111866,0.6254771,399511,"[78544955, 78544957, 78544959, 78544961, 78544963, 78544965, 78544979, 78544981, 78557707, 78557709, 79707526, 79707530, 79707760, 80409517, 80409521]","[75042246, 80409515]",78544983.0,20260812
Cacna2d1,2,35,0.6930211,1295040,0.57381743,511377,0.92776173,698,0.5801302,103357,0.571999,408020,"[72119649, 75042246, 78544953, 78544955, 78544961, 78544963, 78544965, 78544979, 78544981, 78557705, 78557707, 78557711, 79707532, 79707760, 80409519]","[78544959, 78557709]",78544983.0,20260812
Cacna2d1,2,36,0.7152891,1295040,0.59400475,511377,0.91182315,698,0.5813703,112356,0.5977392,399021,"[72119649, 75042246, 78544955, 78544959, 78544961, 78544965, 78544981, 78557705, 78557707, 78557711, 79707516, 79707760, 80409515, 80409517, 80409521]","[79707530, 80409519]",78544983.0,20260812
Cacna2d1,2,37,0.7074886,1295040,0.59834063,511377,0.9200138,698,0.575323,113979,0.6054058,397398,"[75042246, 78544955, 78544963, 78544979, 78557703, 78557705, 78557707, 78557709, 78557711, 79707526, 79707530, 79707532, 80409515, 80409517, 80409521]","[78544953, 78544961]",78544983.0,20260812
Cacna2d1,2,38,0.7285454,1295040,0.6230362,511377,0.9201489,698,0.6100028,115378,0.62680554,395999,"[72119649, 78544953, 78544959, 78544961, 78544963, 78544979, 78544981, 78557705, 78557707, 78557709, 79707530, 79707532, 79707760, 80409519, 80409521]","[78557703, 79707526]",78544983.0,20260812
Cacna2d1,2,39,0.6970713,1295040,0.5778869,511377,0.9158149,698,0.56389177,112006,0.5820152,399371,"[78544953, 78544955, 78544959, 78544961, 78544963, 78544965, 78544979, 78557703, 78557709, 79707526, 79707530, 79707760, 80409515, 80409517, 80409521]","[78557705, 80409519]",78544983.0,20260812
Cacna2d1,2,40,0.74509275,1295040,0.6425971,511377,0.9569689,698,0.6313546,114173,0.64596295,397204,"[72119649, 75042246, 78544953, 78544955, 78544957, 78544963, 78544965, 78544981, 78557705, 79707526, 79707530, 79707760, 80409515, 80409517, 80409521]","[78557703, 80409519]",78544983.0,20260812
Cacna2d1,2,41,0.73234856,1295040,0.61899126,511377,0.93881536,698,0.6434649,115601,0.61211413,395776,"[72119649, 78544955, 78544957, 78544959, 78544963, 78544965, 78544979, 78544981, 78557705, 78557707, 78557709, 79707516, 79707526, 79707760, 80409517]","[75042246, 80409519]",78544983.0,20260812
Cacna2d1,2,42,0.73514545,1295040,0.6322322,511377,0.9332005,698,0.65198433,111936,0.6265304,399441,"[72119649, 75042246, 78544953, 78544955, 78544957, 78544959, 78544965, 78544981, 78557707, 78557709, 79707526, 79707530, 79707760, 80409517, 80409521]","[78557705, 79707516]",78544983.0,20260812
Cacna2d1,2,43,0.64755356,1295040,0.5054003,511377,0.86304355,698,0.48480105,108133,0.51119435,403244,"[75042246, 78544953, 78544955, 78544957, 78544961, 78544965, 78544979, 78557705, 78557709, 78557711, 79707526, 79707530, 79707760, 80409515, 80409521]","[78544981, 80409519]",78544983.0,20260812
Cacna2d1,2,44,0.6841346,1295040,0.56654537,511377,0.9125693,698,0.5721227,108908,0.5651115,402469,"[75042246, 78544955, 78544959, 78544963, 78544979, 78544981, 78557703, 78557705, 78557709, 79707516, 79707532, 80409515, 80409517, 80409519, 80409521]","[78544961, 78557711]",78544983.0,20260812
Cacna2d1,2,45,0.669829,1295040,0.537819,511377,0.9045961,698,0.5247644,105734,0.5412387,405643,"[72119649, 75042246, 78544953, 78544957, 78544961, 78544965, 78544979, 78557703, 78557707, 78557709, 79707516, 79707532, 79707760, 80409517, 80409521]","[78544981, 80409515]",78544983.0,20260812
Cacna2d1,2,46,0.7012744,1295040,0.60043144,511377,0.9245148,698,0.6003228,110336,0.60064596,401041,"[78544953, 78544955, 78544959, 78544963, 78544965, 78544981, 78557703, 78557711, 79707526, 79707530, 79707760, 80409515, 80409517, 80409519, 80409521]","[72119649, 78557707]",78544983.0,20260812
Cacna2d1,2,47,0.7077879,1295040,0.59457946,511377,0.9031906,698,0.60645825,110452,0.59132934,400925,"[75042246, 78544953, 78544957, 78544959, 78544961, 78544965, 78544981, 78557705, 78557709, 78557711, 79707516, 79707760, 80409515, 80409517, 80409519]","[78544979, 79707530]",78544983.0,20260812
Cacna2d1,2,48,0.70102227,1295040,0.5709107,511377,0.92104614,698,0.5728905,102575,0.57028717,408802,"[72119649, 75042246, 78544957, 78544959, 78544961, 78544963, 78544965, 78544981, 78557707, 78557711, 79707516, 79707530, 80409517, 80409519, 80409521]","[78557709, 79707532]",78544983.0,20260812
Cacna2d1,2,49,0.7346852,1295040,0.6333429,511377,0.93149996,698,0.610266,114102,0.6400843,397275,"[78544955, 78544957, 78544959, 78544961, 78544963, 78544965, 78557703, 78557707, 78557709, 78557711, 79707530, 79707532, 79707760, 80409517, 80409521]","[78544953, 80409515]",78544983.0,20260812
Cacna2d1,2,50,0.70395947,1295040,0.59653926,511377,0.9323218,698,0.59497,108961,0.59695613,402416,"[72119649, 75042246, 78544953, 78544955, 78544959, 78544961, 78544963, 78544979, 78557703, 78557705, 79707526, 79707530, 79707760, 80409517, 80409521]","[78557707, 78557711]",78544983.0,20260812
Cacna2d1,2,51,0.7336352,1295040,0.6230832,511377,0.9229119,698,0.638631,112438,0.6185814,398939,"[75042246, 78544953, 78544955, 78544961, 78544965, 78544981, 78557703, 78557707, 78557711, 79707526, 79707532, 79707760, 80409515, 80409517, 80409519]","[79707516, 79707530]",78544983.0,20260812
Cacna2d1,2,52,0.7025198,1295040,0.59331435,511377,0.93780744,698,0.59519553,108961,0.59280455,402416,"[72119649, 75042246, 78544953, 78544955, 78544957, 78544959, 78544963, 78544965, 78544979, 78544981, 78557709, 79707760, 80409517, 80409519, 80409521]","[78557707, 78557711]",78544983.0,20260812
Cacna2d1,2,53,0.7091853,1295040,0.5866744,511377,0.931737,698,0.59783965,105562,0.58344644,405815,"[72119649, 75042246, 78544953, 78544955, 78544959, 78544961, 78544963, 78544965, 78544979, 78544981, 78557705, 78557709, 79707530, 79707760, 80409519]","[78557707, 79707532]",78544983.0,20260812
Cacna2d1,2,54,0.73956525,1295040,0.62916243,511377,0.94902015,698,0.62161875,109917,0.6311177,401460,"[72119649, 75042246, 78544955, 78544957, 78544959, 78544961, 78544965, 78544979, 78544981, 78557703, 78557709, 78557711, 79707526, 80409519, 80409521]","[78544953, 79707532]",78544983.0,20260812
Cacna2d1,2,55,0.6880553,1295040,0.57159156,511377,0.9130257,698,0.5585164,113129,0.5753985,398248,"[75042246, 78544953, 78544957, 78544959, 78544961, 78544979, 78544981, 78557705, 78557711, 79707526, 79707530, 79707760, 80409515, 80409517, 80409519]","[78544955, 78544965]",78544983.0,20260812
