animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
71444940,05-3135,73615793,Male,Nr4a3,P56,coronal,ISH,2,Nothing,1.049
73440263,05-3554,74357571,Male,Rgs5,P56,coronal,ISH,2,Nothing,1.049
71061933,05-2821,71772831,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71339158,05-3061,72472774,Male,Dnah9,P56,coronal,ISH,2,Nothing,1.049
69977290,05-1976,70613967,Male,Enpp2,P56,coronal,ISH,2,Nothing,1.049
73652000,05-3720,74583119,Male,Prkar2b,P56,coronal,ISH,2,Nothing,1.049
74865107,06-0318,75042260,Male,Tk2,P56,coronal,ISH,2,Nothing,1.049
70720618,05-2568,71587834,Male,Ano2,P56,coronal,ISH,2,Nothing,1.049
74553725,06-0194,74819237,Male,Rpl23,P56,coronal,ISH,2,Nothing,1.049
77238071,07-0019,77371759,Male,Osbpl9,P56,coronal,ISH,2,Nothing,1.049
71061887,05-2814,71836833,Male,Ina,P56,coronal,ISH,2,Nothing,1.049
71083103,05-2834,71836885,Male,Tnfrsf21,P56,coronal,ISH,2,Nothing,1.049
74784882,06-0296,74913107,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71061993,05-2825,71836875,Male,Rprm,P56,coronal,ISH,2,Nothing,1.049
75808658,06-0693,76115726,Male,Casq2,P56,coronal,ISH,2,Nothing,1.049
70006080,05-1997,70615595,Male,Fyn,P56,coronal,ISH,2,Nothing,1.049
74741176,06-0274,74957912,Male,Vdac1,P56,coronal,ISH,2,Nothing,1.049
69534612,05-1480,70085796,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75180161,06-0479,75749771,Male,Cd164,P56,coronal,ISH,2,Nothing,1.049
710949,310-1481,112647750,Male,Slc35a4,P56,coronal,ISH,2,Nothing,0.9982
71227910,05-2964,72081553,Male,Gnao1,P56,coronal,ISH,2,Nothing,1.049
79355487,335-1124,79556712,Male,Ngb,P56,coronal,ISH,2,Nothing,1.049
70430200,05-2391,71175030,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
710947,310-1479,112646245,Male,Grip2,P56,coronal,ISH,2,Nothing,0.9887
77281702,07-0028,77442329,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77561824,07-0123,77887880,Male,Tmc6,P56,coronal,ISH,2,Nothing,1.049
77294072,07-0035,77442553,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79355608,335-1132,79591365,Male,Slc6a3,P56,coronal,ISH,2,Nothing,1.049
710946,310-1478,111870371,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
693416,04-0809,67881555,Male,Slc25a36,P56,coronal,ISH,2,Nothing,1.049
71393040,05-3091,73512353,Male,Fam189a2,P56,coronal,ISH,2,Nothing,1.049
72135056,05-3380,74029199,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75023609,06-0383,75093605,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71392996,05-3087,73468569,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74580293,06-0214,74819486,Male,Uba6,P56,coronal,ISH,2,Nothing,1.049
74495210,06-0178,74750016,Male,Sparcl1,P56,coronal,ISH,2,Nothing,1.049
73651988,05-3736,74589720,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77591283,07-0147,77907549,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75064301,06-0442,75651179,Male,Tacc3,P56,coronal,ISH,2,Nothing,1.049
71083107,05-2836,71920511,Male,Phactr1,P56,coronal,ISH,2,Nothing,1.049
71282066,05-2994,72283796,Male,Fezf1,P56,coronal,ISH,2,Nothing,1.049
71733620,05-3257,73817422,Male,Galnt9,P56,coronal,ISH,2,Nothing,1.049
70897029,05-2654,71670705,Male,Txn2,P56,coronal,ISH,2,Nothing,1.049
71035697,05-2800,71836803,Male,Cib2,P56,coronal,ISH,2,Nothing,1.049
74553327,06-0197,74819244,Male,Nqo2,P56,coronal,ISH,2,Nothing,1.049
702620,2101,2353,Male,Kif5b,P56,coronal,ISH,2,Nothing,1.63
70404883,05-2367,71247617,Male,Grid2,P56,coronal,ISH,2,Nothing,1.049
79355641,335-1138,79591677,Male,Esr1,P56,coronal,ISH,2,Nothing,1.049
73651988,05-3736,74641306,Male,Glce,P56,coronal,ISH,2,Nothing,1.049
74625606,06-0221,74819652,Male,Gpx2,P56,coronal,ISH,2,Nothing,1.049
75819053,06-0702,76115741,Male,Prosc,P56,coronal,ISH,2,Nothing,1.049
74878479,06-0333,75047114,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71903167,05-3280,73910672,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77281678,07-0022,77393952,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702850,2414,2105,Male,Clca3a1,P56,coronal,ISH,2,Nothing,1.63
70516721,05-2453,71269899,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71456180,05-3160,73635989,Male,Fndc5,P56,coronal,ISH,2,Nothing,1.049
73633995,05-3716,74581420,Male,Scai,P56,coronal,ISH,2,Nothing,1.049
79355630,335-1136,79591637,Male,Grp,P56,coronal,ISH,2,Nothing,1.049
70073524,05-2081,70743878,Male,Nab1,P56,coronal,ISH,2,Nothing,1.049
71120652,05-2883,71924492,Male,LOC545810,P56,coronal,ISH,2,Nothing,1.049
71035697,05-2800,71836806,Male,Id2,P56,coronal,ISH,2,Nothing,1.049
72966804,05-3495,74273119,Male,Hexim1,P56,coronal,ISH,2,Nothing,1.049
75180145,06-0477,75754106,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702494,1911,2313,Male,Igf2,P56,coronal,ISH,2,Nothing,1.63
72134960,05-3385,73997148,Male,Pitpnm2,P56,coronal,ISH,2,Nothing,1.049
78087613,321-0714,78591692,Male,Rorb,P56,coronal,ISH,2,Nothing,1.049
70073524,05-2081,70636351,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70013786,05-2040,70634224,Male,Fam134b,P56,coronal,ISH,2,Nothing,1.049
74495210,06-0178,74750014,Male,Chd3os,P56,coronal,ISH,2,Nothing,1.049
71339010,05-3056,72472765,Male,Cerk,P56,coronal,ISH,2,Nothing,1.049
71250812,05-2985,72103445,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71250824,05-2991,72103765,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75037204,06-0406,75277177,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71993683,05-3330,73931415,Male,Stam,P56,coronal,ISH,2,Nothing,1.049
702864,2429,2587,Male,Slc25a1,P56,coronal,ISH,2,Nothing,1.63
70404811,05-2355,71064082,Male,Scn3b,P56,coronal,ISH,2,Nothing,1.049
70101652,05-2130,70813925,Male,Parvg,P56,coronal,ISH,2,Nothing,1.049
71185713,05-2926,72021062,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71203532,05-2948,72081396,Male,Sptssa,P56,coronal,ISH,2,Nothing,1.049
71456188,05-3164,76212349,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
69619376,05-1618,70176653,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75195194,06-0489,75774114,Male,Sult1a1,P56,coronal,ISH,2,Nothing,1.049
74703371,06-0266,74912291,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77294044,07-0032,77442457,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74834168,06-0314,75042244,Male,Fam196a,P56,coronal,ISH,2,Nothing,1.049
74373685,06-0133,74724530,Male,Paqr8,P56,coronal,ISH,2,Nothing,1.049
702776,2327,2452,Male,Optn,P56,coronal,ISH,2,Nothing,1.63
72010445,05-3375,73994671,Male,Ids,P56,coronal,ISH,2,Nothing,1.049
77238071,07-0019,77393468,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70013680,05-2035,70634129,Male,Dusp18,P56,coronal,ISH,2,Nothing,1.049
702868,2433,2717,Male,Dcaf4,P56,coronal,ISH,2,Nothing,1.63
75195194,06-0489,75774665,Male,Zfp932,P56,coronal,ISH,2,Nothing,1.049
71298826,05-3025,72339557,Male,Tcf7l2,P56,coronal,ISH,2,Nothing,1.049
149351,04-0374,71799227,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702609,2090,470,Male,Fzd8,P56,coronal,ISH,2,Nothing,1.63
71444866,05-3142,73635776,Male,4932418E24Rik,P56,coronal,ISH,2,Nothing,1.049
75180161,06-0479,75754074,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73806603,06-0005,74641319,Male,Pcyt1b,P56,coronal,ISH,2,Nothing,1.049
75064045,06-0441,75643737,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74865142,06-0323,75043151,Male,Rnf152,P56,coronal,ISH,2,Nothing,1.049
77385539,321-0085,78601108,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
79355479,335-1122,79618520,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74703403,06-0263,74882698,Male,Ppp2r2c,P56,coronal,ISH,2,Nothing,1.049
69977290,05-1976,70538731,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74865107,06-0318,75042264,Male,Cth,P56,coronal,ISH,2,Nothing,1.049
74495161,06-0175,74749036,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70123763,05-2159,70927810,Male,Slc24a3,P56,coronal,ISH,2,Nothing,1.049
77642467,07-0171,77972348,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77529362,07-0118,77868713,Male,Hcrtr1,P56,coronal,ISH,2,Nothing,1.049
79355487,335-1124,79556714,Male,Sssca1,P56,coronal,ISH,2,Nothing,1.049
79355491,335-1125,79556738,Male,Pvalb,P56,coronal,ISH,2,Nothing,1.049
70379884,05-2298,71016595,Male,Stmn1,P56,coronal,ISH,2,Nothing,1.049
71444949,05-3139,73616037,Male,Lmo3,P56,coronal,ISH,2,Nothing,1.049
74784869,06-0294,74988636,Male,Rassf4,P56,coronal,ISH,2,Nothing,1.049
74703399,06-0261,74882606,Male,Rap1gap2,P56,coronal,ISH,2,Nothing,1.049
77407867,321-0134,78545309,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
70971025,05-2716,71717083,Male,Pde3a,P56,coronal,ISH,2,Nothing,1.049
74878483,06-0335,75084474,Male,Nid1,P56,coronal,ISH,2,Nothing,1.049
71935646,05-3318,73929875,Male,Fbln7,P56,coronal,ISH,2,Nothing,1.049
74833938,06-0305,75038412,Male,Tnfaip8,P56,coronal,ISH,2,Nothing,1.049
74865142,06-0323,75043153,Male,Cd33,P56,coronal,ISH,2,Nothing,1.049
70230623,05-2231,70942048,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71903180,05-3286,73818756,Male,Ogfrl1,P56,coronal,ISH,2,Nothing,1.049
72010429,05-3367,73992926,Male,Nt5dc3,P56,coronal,ISH,2,Nothing,1.049
71167169,05-2906,71869115,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77281694,07-0026,77371863,Male,Kcne3,P56,coronal,ISH,2,Nothing,1.049
71298802,05-3018,72338698,Male,Sim1,P56,coronal,ISH,2,Nothing,1.049
79857047,321-1529,80409893,Male,Inpp4b,P56,coronal,ISH,2,Nothing,1.049
70780158,05-2574,71587846,Male,Stard13,P56,coronal,ISH,2,Nothing,1.049
702618,2099,2265,Male,Gnat1,P56,coronal,ISH,2,Nothing,1.63
71250824,05-2991,72129292,Male,Ngef,P56,coronal,ISH,2,Nothing,1.049
77207553,311-0555,77607030,Male,Fos,P56,coronal,ISH,2,W,1.049
70896947,05-2659,71670719,Male,Rasal2,P56,coronal,ISH,2,Nothing,1.049
71227914,05-2966,72021254,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71101496,05-2866,71924291,Male,B2m,P56,coronal,ISH,2,Nothing,1.049
74625606,06-0221,74819671,Male,Prcp,P56,coronal,ISH,2,Nothing,1.049
74481146,06-0166,74696824,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78084741,321-0724,78592038,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
75064193,06-0434,75551065,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
80007245,321-1592,80389646,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
79355507,335-1129,79568057,Male,Ren2,P56,coronal,ISH,2,Nothing,1.049
74481141,06-0165,74724786,Male,Plch2,P56,coronal,ISH,2,Nothing,1.049
75195198,06-0491,75774674,Male,Hspbp1,P56,coronal,ISH,2,Nothing,1.049
74833315,06-0298,74988740,Male,Slc25a39,P56,coronal,ISH,2,Nothing,1.049
74878321,06-0334,75046954,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73633995,05-3716,74531623,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70123628,05-2153,70813897,Male,Anxa1,P56,coronal,ISH,2,Nothing,1.049
70911361,05-2687,71670733,Male,Tas2r144,P56,coronal,ISH,2,Nothing,1.049
77529379,07-0120,77869814,Male,Ssr2,P56,coronal,ISH,2,Nothing,1.049
73568147,05-3623,74425547,Male,Jup,P56,coronal,ISH,2,Nothing,1.049
72172807,05-3435,74047913,Male,Pi4k2a,P56,coronal,ISH,2,Nothing,1.049
72135230,05-3392,74047716,Male,Pdzd8,P56,coronal,ISH,2,Nothing,1.049
46761,04-0086,121098,Male,Gabpb1,P56,coronal,ISH,2,Nothing,1.049
77407883,321-0138,78633501,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
73652000,05-3720,74531847,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71282217,05-3008,72283805,Male,Cdh23,P56,coronal,ISH,2,Nothing,1.049
71444866,05-3142,73594559,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71101540,05-2865,71924235,Male,Scube2,P56,coronal,ISH,2,Nothing,1.049
70073480,05-2073,70743869,Male,Tmem41a,P56,coronal,ISH,2,Nothing,1.049
70379864,05-2293,71016573,Male,Lifr,P56,coronal,ISH,2,Nothing,1.049
71887454,05-3262,73824008,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702617,2098,1551,Male,Wdr18,P56,coronal,ISH,2,Nothing,1.63
71061967,05-2828,71836880,Male,Dbi,P56,coronal,ISH,2,Nothing,1.049
693420,04-0810,72209197,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78084766,321-0727,79721740,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
79355491,335-1125,79618648,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74833938,06-0305,75038431,Male,Drd3,P56,coronal,ISH,2,Nothing,1.049
74357307,06-0121,74800883,Male,Uaca,P56,coronal,ISH,2,Nothing,1.049
73568155,05-3627,74425564,Male,Serpinb6a,P56,coronal,ISH,2,Nothing,1.049
77537635,321-0205,77791998,Female,Gabre,P56,coronal,ISH,2,Nothing,1.049
71414707,05-3112,73521809,Male,Tle4,P56,coronal,ISH,2,Nothing,1.049
77466876,321-0243,78528759,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77440684,321-0044,77782279,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70430524,05-2386,71249084,Male,Limch1,P56,coronal,ISH,2,Nothing,1.049
74481141,06-0165,74695669,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77232699,07-0007,77280430,Male,Nav1,P56,coronal,ISH,2,Nothing,1.049
71250756,05-2976,72119651,Male,Cacnb2,P56,coronal,ISH,2,Nothing,1.049
72965028,05-3493,74272919,Male,Nenf,P56,coronal,ISH,2,Nothing,1.049
71167103,05-2896,71868642,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79355616,335-1134,79591573,Male,Rcn1,P56,coronal,ISH,2,Nothing,1.049
84011,04-0247,357094,Male,Atp6v0a2,P56,coronal,ISH,2,Nothing,1.049
72134994,05-3393,74047745,Male,Srgap1,P56,coronal,ISH,2,Nothing,1.049
74833938,06-0305,75038432,Male,Kcna2,P56,coronal,ISH,2,Nothing,1.049
77537631,321-0204,77764965,Female,Gal,P56,coronal,ISH,2,Nothing,1.049
702806,2360,1806,Male,Pde4a,P56,coronal,ISH,2,Nothing,1.63
78093663,321-0722,78544638,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
71733640,05-3258,73817426,Male,Zfp804a,P56,coronal,ISH,2,Nothing,1.049
77378356,311-0663,78102395,Male,Ccrn4l,P56,coronal,ISH,2,RS,1.049
702611,2092,31,Male,Dopey2,P56,coronal,ISH,2,Nothing,1.63
702616,2097,44,Male,Thap1,P56,coronal,ISH,2,Nothing,1.63
71525625,05-3207,73771227,Male,Grm8,P56,coronal,ISH,2,Nothing,1.049
77385555,321-0086,78633124,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
702666,2185,147,Male,Pofut2,P56,coronal,ISH,2,Nothing,1.63
702492,1908,166,Male,Bsg,P56,coronal,ISH,2,Nothing,1.63
71298802,05-3018,72180299,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77385563,321-0088,79686917,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702787,2339,283,Male,Cnr1,P56,coronal,ISH,2,Nothing,1.63
75195283,06-0496,75888749,Male,Gabrp,P56,coronal,ISH,2,Nothing,1.049
702678,2204,448,Male,Fgfr3,P56,coronal,ISH,2,Nothing,1.63
702765,2314,479,Male,Gad1,P56,coronal,ISH,2,Nothing,1.63
702610,2091,657,Male,Map4k3,P56,coronal,ISH,2,Nothing,1.63
702578,2043,680,Male,Mup2,P56,coronal,ISH,2,Nothing,1.63
702765,2314,715,Male,Npdc1,P56,coronal,ISH,2,Nothing,1.63
702499,1918,764,Male,Pax6,P56,coronal,ISH,2,Nothing,1.63
702481,1897,766,Male,Pax7,P56,coronal,ISH,2,Nothing,1.63
702680,2206,814,Male,Plxdc1,P56,coronal,ISH,2,Nothing,1.63
702465,1859,932,Male,Atxn1,P56,coronal,ISH,2,Nothing,1.63
702584,2049,1035,Male,Syt7,P56,coronal,ISH,2,Nothing,1.63
702776,2327,1191,Male,Cyr61,P56,coronal,ISH,2,Nothing,1.63
702492,1908,1195,Male,E2f4,P56,coronal,ISH,2,Nothing,1.63
702784,2335,1297,Male,Tacr3,P56,coronal,ISH,2,Nothing,1.63
702783,2334,1367,Male,Krtap12-1,P56,coronal,ISH,2,Nothing,1.63
702690,2219,1444,Male,Wnt4,P56,coronal,ISH,2,Nothing,1.63
702811,2367,1617,Male,Gpc4,P56,coronal,ISH,2,Nothing,1.63
702816,2378,1659,Male,Abtb1,P56,coronal,ISH,2,Nothing,1.63
702844,2408,1669,Male,Zfp280c,P56,coronal,ISH,2,Nothing,1.63
702840,2404,1675,Male,Clptm1l,P56,coronal,ISH,2,Nothing,1.63
702826,2389,1770,Male,Mlc1,P56,coronal,ISH,2,Nothing,1.63
702808,2363,1896,Male,Fcrls,P56,coronal,ISH,2,Nothing,1.63
702831,2395,2291,Male,Higd1a,P56,coronal,ISH,2,Nothing,1.63
702846,2410,2317,Male,Il17rb,P56,coronal,ISH,2,Nothing,1.63
702626,2112,2539,Male,Rorb,P56,coronal,ISH,2,Nothing,1.63
702829,2393,2557,Male,Frrs1,P56,coronal,ISH,2,Nothing,1.63
702797,2350,2563,Male,Sfrp1,P56,coronal,ISH,2,Nothing,1.63
702849,2413,2657,Male,Tat,P56,coronal,ISH,2,Nothing,1.63
702863,2428,2667,Male,Tgfb3,P56,coronal,ISH,2,Nothing,1.63
72134960,05-3385,74029031,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
83797,04-0194,293471,Male,Rad51,P56,coronal,ISH,2,Nothing,1.049
83809,04-0197,293692,Male,Aqp3,P56,coronal,ISH,2,Nothing,1.049
83963,04-0235,356858,Male,Gde1,P56,coronal,ISH,2,Nothing,1.049
104440,04-0337,654928,Male,Dpysl3,P56,coronal,ISH,2,Nothing,1.049
700631,04-0821,67936204,Male,Eef2,P56,coronal,ISH,2,Nothing,1.049
71250816,05-2987,72129251,Male,Myl4,P56,coronal,ISH,2,Nothing,1.049
702610,2091,1255,Male,Pcnt,P56,coronal,ISH,2,Nothing,1.63
69784790,05-1836,70560278,Male,Gpr165,P56,coronal,ISH,2,Nothing,1.049
69914417,05-1884,70562043,Male,Gabra3,P56,coronal,ISH,2,Nothing,1.049
70091360,05-2095,70743904,Male,Nfil3,P56,coronal,ISH,2,Nothing,1.049
70429625,05-2371,71247657,Male,Ryr1,P56,coronal,ISH,2,Nothing,1.049
71167169,05-2906,72007750,Male,Il34,P56,coronal,ISH,2,Nothing,1.049
710945,310-1477,111871664,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
71935646,05-3318,73929897,Male,Mast4,P56,coronal,ISH,2,Nothing,1.049
72135214,05-3390,74047713,Male,Fat3,P56,coronal,ISH,2,Nothing,1.049
72147825,05-3407,74047901,Male,Fam213b,P56,coronal,ISH,2,Nothing,1.049
74083207,06-0079,74658175,Male,Sptlc2,P56,coronal,ISH,2,Nothing,1.049
74373685,06-0133,74724627,Male,Agtr1b,P56,coronal,ISH,2,Nothing,1.049
74657040,06-0243,74881364,Male,Tmem74,P56,coronal,ISH,2,Nothing,1.049
74834111,06-0309,74964211,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74741232,06-0283,74988334,Male,Slc25a27,P56,coronal,ISH,2,Nothing,1.049
74784869,06-0294,74988626,Male,Rab12,P56,coronal,ISH,2,Nothing,1.049
74785066,06-0295,74988680,Male,Chrnd,P56,coronal,ISH,2,Nothing,1.049
74833327,06-0301,74988756,Male,LOC381742,P56,coronal,ISH,2,Nothing,1.049
74865195,06-0325,75077203,Male,Dpp6,P56,coronal,ISH,2,Nothing,1.049
75343464,06-0585,75988557,Male,Nxf7,P56,coronal,ISH,2,Nothing,1.049
75343464,06-0585,75988567,Male,Pak7,P56,coronal,ISH,2,Nothing,1.049
77238051,07-0014,77340468,Male,Hpse,P56,coronal,ISH,2,Nothing,1.049
79322568,335-1082,79488937,Male,Rora,P56,coronal,ISH,2,Nothing,1.049
79338765,335-1118,79556607,Male,Pitx2,P56,coronal,ISH,2,Nothing,1.049
79355679,335-1139,79591687,Male,Auts2,P56,coronal,ISH,2,Nothing,1.049
77415333,321-0164,79736330,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
71476515,05-3174,73636093,Male,Col24a1,P56,coronal,ISH,2,Nothing,1.049
71903180,05-3286,73910864,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702580,2045,2383,Male,Lmo2,P56,coronal,ISH,2,Nothing,1.63
79374560,335-1141,79591723,Male,Grm1,P56,coronal,ISH,2,Nothing,1.049
75448857,06-0608,75994522,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
711113,310-1488,112202624,Male,Klf7,P56,coronal,ISH,2,Nothing,0.9982
74481125,06-0161,74724739,Male,Grid1,P56,coronal,ISH,2,Nothing,1.049
77431371,321-0070,77764087,Female,Cacna1g,P56,coronal,ISH,2,Nothing,1.049
74741176,06-0274,74957933,Male,Gkn3,P56,coronal,ISH,2,Nothing,1.049
73573684,05-3646,74511818,Male,Kif5c,P56,coronal,ISH,2,Nothing,1.049
702614,2095,840,Male,Prkca,P56,coronal,ISH,2,Nothing,1.63
702835,2399,2010,Male,Ldlrap1,P56,coronal,ISH,2,Nothing,1.63
702610,2091,788,Male,Pdxk,P56,coronal,ISH,2,Nothing,1.63
702526,1949,2699,Male,Tulp4,P56,coronal,ISH,2,Nothing,1.63
71456240,05-3167,73636039,Male,Ablim2,P56,coronal,ISH,2,Nothing,1.049
74784882,06-0296,74988711,Male,Ttyh3,P56,coronal,ISH,2,Nothing,1.049
71203618,05-2945,72080185,Male,2310003H01Rik,P56,coronal,ISH,2,Nothing,1.049
702581,2046,2663,Male,Tmbim6,P56,coronal,ISH,2,Nothing,1.63
74833331,06-0302,74988761,Male,BC005561,P56,coronal,ISH,2,Nothing,1.049
77561850,07-0125,77869780,Male,Cdh15,P56,coronal,ISH,2,Nothing,1.049
75195266,06-0492,75774679,Male,Nup93,P56,coronal,ISH,2,Nothing,1.049
74865119,06-0321,75000398,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74495161,06-0175,74749957,Male,Tnxb,P56,coronal,ISH,2,Nothing,1.049
382822,04-0668,72082298,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71414707,05-3112,73543203,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70516721,05-2453,71269931,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73573624,05-3651,74452109,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71185713,05-2926,72103854,Male,Nell2,P56,coronal,ISH,2,Nothing,1.049
149355,04-0375,71799291,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70220585,05-2196,70833147,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74553251,06-0191,74819233,Male,Smtn,P56,coronal,ISH,2,Nothing,1.049
70999096,05-2761,71717154,Male,9430028L06Rik,P56,coronal,ISH,2,Nothing,1.049
72172847,05-3436,74047919,Male,Tex261,P56,coronal,ISH,2,Nothing,1.049
68797188,05-0560,72135061,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70896862,05-2653,71670700,Male,Tmem25,P56,coronal,ISH,2,Nothing,1.049
74703367,06-0264,74882788,Male,Purg,P56,coronal,ISH,2,Nothing,1.049
70298629,05-2258,71015388,Male,Psrc1,P56,coronal,ISH,2,Nothing,1.049
80329290,335-1217,80516770,Male,Eomes,P56,coronal,ISH,2,Nothing,1.049
79355604,335-1131,79619000,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702691,2220,124,Male,Atp5j,P56,coronal,ISH,2,Nothing,1.63
77415325,321-0162,77792755,Male,Htr2c,P56,coronal,ISH,2,Nothing,1.049
71185709,05-2925,72019691,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71061993,05-2825,71836872,Male,Chst1,P56,coronal,ISH,2,Nothing,1.049
70429625,05-2371,71247672,Male,Egr1,P56,coronal,ISH,2,Nothing,1.049
77561867,07-0127,77874598,Male,Kcnj2,P56,coronal,ISH,2,Nothing,1.049
702821,2384,1661,Male,Aplnr,P56,coronal,ISH,2,Nothing,1.63
74510837,06-0181,74750076,Male,mCG1049722.1,P56,coronal,ISH,2,Nothing,1.049
77281702,07-0028,77413702,Male,Pcp2,P56,coronal,ISH,2,Nothing,1.049
71444932,05-3131,73592539,Male,Trpc2,P56,coronal,ISH,2,Nothing,1.049
702591,2056,1643,Male,1700086L19Rik,P56,coronal,ISH,2,Nothing,1.63
72974492,05-3496,74261319,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702528,1959,592,Male,Igsf5,P56,coronal,ISH,2,Nothing,1.63
417716,04-0698,67810540,Male,Mef2d,P56,coronal,ISH,2,Nothing,1.049
711113,310-1488,112204995,Male,Grb7,P56,coronal,ISH,2,Nothing,0.9982
71393119,05-3097,73520406,Male,Prkch,P56,coronal,ISH,2,Nothing,1.049
74834164,06-0313,75000358,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74657126,06-0250,74863272,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
83963,04-0235,355890,Male,Fh1,P56,coronal,ISH,2,Nothing,1.049
